sample_id,acid,conc_gL,day,inoc,T,feedstock,pH,rep,inoc_T,T_inoc,inoc_pH,T_pH,pH_inoc,feedstock_T
A_35_M_5_B_D2,C2,0.782968126,3.48,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_C_D1,C2,0.769919085,0.54,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_C_D3,C2,0.760411625,6.47,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_A_D3,C3,0.741704343,6.47,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_A_D2,C2,0.735234216,3.48,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_9_A_D1,C2,0.73198921,0.54,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_D_D3,C2,0.723406482,6.47,A,35,M,9,D,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_9_C_D4,C2,0.71662397,10.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D4,total,0.71662397,10.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_7_B_D1,C2,0.709263195,0.54,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
B_45_M_9_C_D0,C2,0.7,0,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D0,C2,0.7,0,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_B_D2,C2,0.7,5.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_5_A_D4,C2,0.7,11.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_A_D5,C2,0.7,24.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_C_D2,C3,0.7,5.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_45_M_9_D_D1,C2,0.689762437,0.54,A,45,M,9,D,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_9_A_D4,C2,0.686463904,10.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D4,total,0.686463904,10.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_9_C_D1,C2,0.680651012,0.54,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_5_B_D4,C2,0.669874408,11.29,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_B_D0,C2,0.659125924,0,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_B_D0,C2,0.655505814,0,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_5_A_D4,C3,0.646247368,11.29,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_7_A_D1,total,0.640437341,1.5,A,55,M,7,A,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_45_M_7_B_D3,C3,0.635587386,6.47,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_5_C_D2,C2,0.605784,3.48,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_5_A_D2,C2,0.60490237,3.48,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_B_D1,C2,0.602730293,0.54,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
B_35_M_9_A_D0,C2,0.6,0,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_D_D1,C2,0.6,1.5,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_7_A_D1,C2,0.6,1.5,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_9_A_D1,C2,0.6,1.5,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_D_D1,C2,0.6,1.5,B,45,M,9,D,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D1,C2,0.6,1.5,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_C_D2,C2,0.6,5.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_7_A_D3,C2,0.6,11.7,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_5_B_D5,C2,0.6,24.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_B_D5,C2,0.6,24.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_5_D_D0,C3,0.6,0,B,35,M,5,D,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_7_C_D2,C3,0.6,5.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_C_D3,C3,0.6,11.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_7_C_D3,C3,0.6,11.7,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_C_D5,C3,0.6,24.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_35_M_5_B_D3,C2,0.598233604,6.47,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_9_B_D4,total,0.595668947,10.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D3,C2,0.593055615,6.416666667,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D3,total,0.593055615,6.416666667,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_5_B_D0,C2,0.582952902,0,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_7_C_D3,C3,0.57740925,6.47,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_9_A_D0,C2,0.567382389,0,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_7_A_D3,C3,0.559022731,6.47,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_5_A_D4,C2,0.556434338,11.29,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_9_D_D2_R,C2,0.554447723,3.48,A,45,M,9,D,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_5_B_D5,total,0.548968547,14.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_5_B_D2,C2,0.546941966,3.48,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_B_4_29,C2,0.54438276,23.29,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_7_A_D1,C2,0.533645462,1.5,A,55,M,7,A,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_5_B_D1,C2,0.531913436,0.54,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_A_D4,C3,0.525507287,11.29,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_D_D3,C2,0.524888335,6.47,A,35,M,5,D,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_7_A_D1,C2,0.512253844,0.54,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_7_B_D3,C2,0.501555257,6.47,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
B_45_M_7_B_D0,C2,0.5,0,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_D_D0,C2,0.5,0,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D1,C2,0.5,1.5,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_C_D2,C2,0.5,5.7,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D2,C2,0.5,5.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_5_B_D3,C2,0.5,11.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_7_C_D3,C2,0.5,11.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_5_A_D3,C2,0.5,11.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_7_B_D3,C2,0.5,11.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_D_D4,C2,0.5,11.7,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_A_D4,C2,0.5,11.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_A_D5,C3,0.5,24.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_45_M_5_C_D0,C2,0.499240915,0,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_9_C_D2,C2,0.495403238,3.541666667,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D2,total,0.495403238,3.541666667,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_7_C_D3,C2,0.478085127,6.47,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_55_M_9_B_D3,C2,0.476645287,6.416666667,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_B_D3,total,0.476645287,6.416666667,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_7_D_D3,C7,0.4569645,6.47,A,45,M,7,D,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_7_A_D0,C7,0.454721067,0,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_5_C_D3,C2,0.437401062,6.47,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_7_B_4_29,C2,0.436621954,23.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_5_B_D1,C2,0.435381925,0.54,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_A_D1,C2,0.43483511,0.54,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_7_B_D1,C2,0.422534601,1.5,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_B_D1,total,0.422534601,1.5,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_9_B_D4,C2,0.419501512,10.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_9_B_D3,C3,0.416885016,6.47,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_5_B_D3,total,0.414499231,6.416666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_7_C_D2,C2,0.405958349,3.48,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_7_B_D3,C2,0.403827032,6.47,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
B_45_M_5_C_D0,C2,0.4,0,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_D_D0,C2,0.4,0,B,45,M,9,D,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_5_C_D1,C2,0.4,1.5,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_A_D1,C2,0.4,1.5,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_5_A_D1,C2,0.4,1.5,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D1,C2,0.4,1.5,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_D_D2,C2,0.4,5.7,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_D_D2,C2,0.4,5.7,B,45,M,9,D,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_5_C_D2,C2,0.4,5.7,B,35,M,5,C,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_A_D2,C2,0.4,5.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_A_D2,C2,0.4,5.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_B_D3,C2,0.4,11.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_C_D3,C2,0.4,11.7,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_C_D4,C2,0.4,11.7,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_7_B_D4,C2,0.4,11.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_C_D4,C2,0.4,11.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_5_C_D4,C2,0.4,11.7,B,35,M,5,C,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_B_D4,C2,0.4,11.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_B_D5,C2,0.4,24.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_9_C_D5,C2,0.4,24.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_B_D1,C3,0.4,1.5,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_A_D2,C3,0.4,5.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_7_A_D2,C3,0.4,5.7,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_7_C_D2,C3,0.4,5.7,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_7_B_D4,C3,0.4,11.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_C_D4,C3,0.4,11.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_B_D5,C3,0.4,24.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_C_D2,C4,0.4,5.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_45_M_7_B_D4,C7,0.39517205,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_7_B_D2,C3,0.390515588,3.48,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_9_C_D4,C3,0.390304545,11.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_5_B_D3,C2,0.389665522,6.47,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_B_D2,total,0.387597722,3.541666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_5_C_4_29,C2,0.387063408,23.29,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_5_C_D4,C3,0.385972217,11.29,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_5_A_D3,C2,0.385895513,6.47,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_7_A_D2,C3,0.385500758,3.48,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_7_A_D3,C2,0.381828696,6.47,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_9_C_D0,C2,0.371038188,0,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_9_C_D4,C7,0.346279516,11.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_7_C_D4,C2,0.344106074,11.29,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_9_D_D2_R,C3,0.3412088,3.48,A,45,M,9,D,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_B_4_29,C3,0.337902946,23.29,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_5_C_D1,C2,0.337065355,0.54,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_B_D0,C2,0.336064907,0,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_A_D3,C3,0.319461393,6.47,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_D_D4,C2,0.318137955,11.29,A,35,M,5,D,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_B_D1,C3,0.311180691,0.54,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_7_B_D4,C3,0.310559555,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_55_M_5_B_D5,C2,0.308917905,14.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_7_D_D4,C2,0.305382977,11.29,A,45,M,7,D,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_7_A_D0,C7,0.304780285,0,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
B_35_M_5_A_D0,C2,0.3,0,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_D_D0,C2,0.3,0,B,35,M,5,D,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_7_A_D0,C2,0.3,0,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_5_A_D0,C2,0.3,0,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_C_D0,C2,0.3,0,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_5_B_D1,C2,0.3,1.5,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_7_B_D1,C2,0.3,1.5,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_5_B_D2,C2,0.3,5.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_D_D3,C2,0.3,11.7,B,45,M,5,D,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D3,C2,0.3,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_C_D3,C2,0.3,11.7,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_D_D3,C2,0.3,11.7,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_5_A_D3,C2,0.3,11.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_9_D_D3,C2,0.3,11.7,B,45,M,9,D,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_A_D4,C2,0.3,11.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_7_B_D4,C2,0.3,11.7,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_9_D_D4,C2,0.3,11.7,B,45,M,9,D,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_D_D5,C2,0.3,24.7,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_7_D_D5,C2,0.3,24.7,B,35,M,7,D,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_5_B_D1,C3,0.3,1.5,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_7_A_D1,C3,0.3,1.5,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_A_D3,C3,0.3,11.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_B_D3,C3,0.3,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_A_D3,C3,0.3,11.7,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_7_B_D3,C3,0.3,11.7,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_C_D3,C3,0.3,11.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_B_D4,C3,0.3,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_5_A_D4,C3,0.3,11.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_9_A_D4,C3,0.3,11.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_B_D5,C3,0.3,24.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_A_D5,C3,0.3,24.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_5_D_D0,C4,0.3,0,B,35,M,5,D,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_B_D2,C4,0.3,5.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D3,C4,0.3,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D5,C4,0.3,24.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
A_45_M_5_C_D1,C3,0.294343246,0.54,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_C_D5,C2,0.293020303,14.5,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_C_D5,total,0.293020303,14.5,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_9_A_4_29,C3,0.289026879,23.29,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_5_A_D1,C2,0.282661037,0.54,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_7_B_D4,C2,0.279448628,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_9_C_4_29,C4,0.277576562,23.29,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_7_B_D4,C2,0.27381603,11.29,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_7_C_D2,C3,0.270272745,3.48,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_9_B_D4,C3,0.269925051,11.29,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_7_A_D0,C2,0.266554133,0,A,55,M,7,A,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_A_D0,total,0.266554133,0,A,55,M,7,A,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_7_A_D1,C2,0.266499894,0.54,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_INOC_3_31,C3,0.262928976,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_5_B_D2,C2,0.257258938,3.541666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_B_D3,C2,0.255697678,6.416666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_5_B_D4,C3,0.255175663,11.29,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_D_D0,C2,0.254720722,0,A,35,M,9,D,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_9_C_D1,C2,0.254472867,1.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D1,total,0.254472867,1.5,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_5_C_D3,C2,0.254029149,6.416666667,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_C_D3,total,0.254029149,6.416666667,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_9_C_4_29,C3,0.253294114,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_5_C_4_29,C3,0.253261609,23.29,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
